Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,PassengerNum,GroupId,CabinNum,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
-0.1392405063291139,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857142,-0.9984912167259403,-0.9989440337909187,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.139240506329114,-0.9945557339289454,-0.5106161741522155,-0.9498552698791077,-0.9901820778293466,-0.9897236149670575,-0.4285714285714285,-0.9984912167259403,-0.9989440337909187,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.189873417721519,-0.9898094506875131,-1.0,-0.904392984845905,-1.0,-0.9906352297683669,-0.9999999999999999,-0.9982756762582176,-0.9989440337909187,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.21518987341772156,-0.8996300691003001,-0.9999329151712341,-0.9944662012600034,-1.0,-0.9980110222516886,-0.9999999999999999,-0.9980601357904947,-0.9989440337909187,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.2911392405063291,-0.9988832274726042,-0.9346593767819408,-0.9989783756172314,-0.99982149232417,-0.9994198814900759,-0.9999999999999999,-0.9978445953227719,-0.9978880675818373,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.21518987341772156,-0.9955329098904167,-1.0,-0.9254214200578921,-1.0,-1.0,-0.9999999999999999,-0.997629054855049,-0.549102428722281,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.31645569620253167,-0.820478816221121,-0.9918156508905511,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9971979739196035,-0.996832101372756,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.3924050632911392,-1.0,-0.9999329151712341,-1.0,-1.0,-0.9472092155969005,-0.9999999999999999,-0.9969824334518806,-0.9957761351636748,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.139240506329114,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9967668929841579,-0.9947201689545935,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.996551352516435,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.6455696202531646,-0.942486214839115,-1.0,-0.9999148646347693,-1.0,-0.9437285045373555,-0.7142857142857142,-0.996551352516435,-0.9936642027455121,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.9746835443037974,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9959047311132666,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.240506329113924,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857142,-0.9959047311132666,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.26582278481012656,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4285714285714285,-0.9959047311132666,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.7468354430379747,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1428571428571428,-0.9959047311132666,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.9746835443037974,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571428,-0.9959047311132666,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.8227848101265822,-1.0,-1.0,-1.0,-1.0,-1.0,0.4285714285714286,-0.9959047311132666,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.4683544303797469,-0.8631953653940113,-0.999865830342468,-0.9941256597990805,-1.0,-1.0,-0.9999999999999999,-0.995473650177821,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5696202531645569,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9950425692423753,-0.9978880675818373,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.620253164556962,-1.0,-0.9849059135276558,-1.0,-0.9109246697607997,-1.0,-0.9999999999999999,-0.9948270287746525,-0.9936642027455121,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.1392405063291139,-0.9969288755496615,-0.5925938349042363,-1.0,-0.8716529810781863,-0.9728173041064103,-0.9999999999999999,-0.9946114883069297,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.08860759493670889,-0.842953863334962,-1.0,-0.9884215903286225,-0.9957158157800785,-1.0,-0.9999999999999999,-0.994180407371484,-0.9915522703273495,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.189873417721519,-1.0,-0.9429778955489216,-0.993104035416312,-0.9609960728311318,-0.9624580450006216,-0.9999999999999999,-0.9937493264360384,-0.9957761351636748,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.1898734177215189,-0.9701263348921616,-1.0,-0.8798739996594586,-1.0,-0.8981477644718849,-0.9999999999999999,-0.9935337859683157,-0.9904963041182682,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.9493670886075949,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857142,-0.9935337859683157,-0.9904963041182682,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.49367088607594933,-1.0,-1.0,-0.8510131108462455,-0.91163870046412,-1.0,-0.4285714285714285,-0.9935337859683157,-0.9904963041182682,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.2911392405063291,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9928871645651471,-0.9989440337909187,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.4177215189873418,-0.890556292315209,-0.9353302250696005,-1.0,-0.9151196001428061,-1.0,-0.9999999999999999,-0.9926716240974244,-0.9989440337909187,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.620253164556962,-1.0,-0.9669942642471405,-0.9959135024689256,-0.9982149232416994,-0.9667674967886297,-0.9999999999999999,-0.9924560836297015,-0.9915522703273495,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.49367088607594933,-0.922663502477839,-0.986918458390635,-1.0,-0.767404498393431,-1.0,-0.9999999999999999,-0.9920250026942559,-0.989440337909187,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.2405063291139241,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9918094622265331,-0.9989440337909187,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.5696202531645569,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9913783812910875,-0.9978880675818373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.139240506329114,-1.0,-0.9889980880823802,-0.9961689085646177,-0.7758836129953588,-0.929142667716405,-0.9999999999999999,-0.9909473003556418,-0.996832101372756,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3924050632911391,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9907317598879191,-0.996832101372756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.8987341772151899,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857142,-0.9907317598879191,-0.996832101372756,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.4683544303797469,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4285714285714285,-0.9907317598879191,-0.996832101372756,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.4683544303797469,-0.864591331053256,-1.0,-0.9846756342584709,-1.0,-0.9946960593378361,-0.9999999999999999,-0.9905162194201962,-0.989440337909187,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857142,-0.9905162194201962,-0.989440337909187,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.11392405063291144,-0.8897187129196622,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9894385170815821,-0.9989440337909187,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.4177215189873418,-1.0,-0.9924864991782109,-1.0,-0.8769189575151731,-0.9894749927485186,-0.9999999999999999,-0.9892229766138593,-0.9978880675818373,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.31645569620253167,-0.9994416137363021,-1.0,-0.9998297292695386,-0.5820242770439128,-1.0,-0.9999999999999999,-0.9890074361461365,-0.9936642027455121,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.36708860759493667,-1.0,-1.0,-0.8350076621828708,-1.0,-0.9999171259271536,-0.9999999999999999,-0.9887918956784136,-0.9883843717001056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.9493670886075949,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9881452742752452,-0.9989440337909187,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.03797468354430378,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857142,-0.9881452742752452,-0.9989440337909187,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.31645569620253167,-0.9610525581070706,-0.9594136785965854,-0.7127532777115614,-0.9744734023563013,-0.9997513777814611,-0.4285714285714285,-0.9881452742752452,-0.9989440337909187,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.08860759493670889,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9877141933397996,-0.9926082365364308,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.44303797468354433,-0.9937181545333985,-0.9264750276724919,-0.9873999659458539,-0.8770974651910032,-0.9999171259271536,-0.9999999999999999,-0.9870675719366312,-0.9873284054910243,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5696202531645569,-1.0,-0.9602857813705431,-1.0,-0.9984826847554444,-0.9979281481788422,-0.9999999999999999,-0.9868520314689083,-0.986272439281943,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.620253164556962,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9864209505334627,-0.9852164730728616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.16455696202531644,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857142,-0.9864209505334627,-0.996832101372756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.5696202531645569,-0.9998604034340756,-0.9897360211988059,-0.9832283330495488,-1.0,-0.9618779264906974,-0.9999999999999999,-0.985989869598017,-0.9936642027455121,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9857743291302943,-0.989440337909187,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5443037974683544,-0.9998604034340756,-0.9826921141783785,-0.9620296271071003,-1.0,-1.0,-0.7142857142857142,-0.9857743291302943,-0.989440337909187,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.4683544303797469,-0.7283450827109653,-0.9975178613356589,-1.0,-1.0,-0.9980110222516886,-0.4285714285714285,-0.9857743291302943,-0.9841605068637803,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.31645569620253167,-0.8892999232218888,-1.0,-0.9998297292695386,-0.9774187790074973,-1.0,-0.9999999999999999,-0.9855587886625714,-0.9957761351636748,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.06329113924050622,-0.8761778460249878,-1.0,-0.9992337817129235,-0.9994644769725098,-1.0,-0.9999999999999999,-0.9853432481948486,-0.9831045406546991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.5189873417721519,-0.9734766524743491,-1.0,-0.9995743231738464,-0.999910746162085,-0.9398334231135789,-0.9999999999999999,-0.9851277077271259,-0.986272439281943,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5696202531645569,-0.9977664549452083,-0.8547613457216651,-1.0,-1.0,-0.9956905482119919,-0.9999999999999999,-0.984912167259403,-0.9852164730728616,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.6455696202531646,-1.0,-0.9999329151712341,-1.0,-1.0,-0.9119048605643725,-0.9999999999999999,-0.9846966267916802,-0.9820485744456178,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.06329113924050633,-0.993578557967474,-0.9944319592124241,-0.937170100459731,-1.0,-0.9990055111258442,-0.9999999999999999,-0.9844810863239574,-0.996832101372756,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.06329113924050622,-0.9998604034340756,-0.43668869285211154,-1.0,-1.0,-0.9580657191397671,-0.9999999999999999,-0.9842655458562346,-0.996832101372756,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.31645569620253167,-0.9794793048091017,-1.0,-0.9133321981951302,-1.0,-1.0,-0.9999999999999999,-0.983834464920789,-0.9809926082365364,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.2911392405063291,-0.9980456480770573,-1.0,-0.8897497020262217,-1.0,-1.0,-0.9999999999999999,-0.9836189244530661,-0.9841605068637803,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.03797468354430378,-1.0,-0.6082246000067084,-1.0,-0.9713495180292753,-0.199933700741723,-0.9999999999999999,-0.9834033839853433,-0.9957761351636748,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6708860759493671,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9827567625821748,-0.986272439281943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.06329113924050622,0.03385216723668605,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.982541222114452,-0.9831045406546991,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.9493670886075949,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857142,-0.982541222114452,-0.9831045406546991,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.7974683544303798,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4285714285714285,-0.982541222114452,-0.9831045406546991,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.3924050632911392,-0.903957562643959,-1.0,-1.0,-1.0,-0.9985911407616127,-0.9999999999999999,-0.9821101411790064,-0.9852164730728616,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.012658227848101333,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9818946007112836,-0.9947201689545935,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.08860759493670889,-0.9705451245899351,-1.0,-1.0,-0.9430560514102106,-0.957485600629843,-0.9999999999999999,-0.9816790602435608,-0.9820485744456178,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.139240506329114,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9812479793081151,-0.9947201689545935,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.11392405063291144,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9808168983726695,-0.9841605068637803,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.3417721518987342,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9806013579049467,-0.9831045406546991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.31645569620253167,-0.9998604034340756,-0.9532418743501158,-0.9973608036778477,-0.9832202784719742,-1.0,-0.7142857142857142,-0.9806013579049467,-0.9788806758183738,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5189873417721519,-1.0,-1.0,-0.9429593052954197,-0.999910746162085,-0.9971822815232254,-0.9999999999999999,-0.9803858174372239,-0.9904963041182682,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857142,-0.9803858174372239,-0.9904963041182682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
